SKU,Product Name,Category,Barcode,Status,Stock Locator,Issue Type,On Hand,Available,Allocated,Bins With Stock,Unassigned Stock (no bin),Detail
R2322-RGBW-4,"10w 24v, Rapid Neoflex Dual powered, RGBW, IP67 - Top bend, 4m roll",Strip Light & Extrusion,9727435318456,Active,MA-A-08-L1,LOCATOR_MISMATCH,4,4,0,MA-A-11-L3,0,stock_locator=MA-A-08-L1 but stock is in [MA-A-11-L3]
R2322-RGBW-6,"10w 24v, Rapid Neoflex Dual powered, RGBW, IP67 - Top bend, 6m roll",Strip Light & Extrusion,9727435320367,Active,MA-A-08-L1,LOCATOR_MISMATCH,5,5,0,MA-A-11-L3,0,stock_locator=MA-A-08-L1 but stock is in [MA-A-11-L3]
R2322-RGBW-8,"10w 24v, Rapid Neoflex Dual powered, RGBW, IP67 - Top bend, 8m roll",Strip Light & Extrusion,9727435321937,Active,MA-A-08-L1,LOCATOR_MISMATCH,2,2,0,MA-A-11-L3,0,stock_locator=MA-A-08-L1 but stock is in [MA-A-11-L3]
R2323-CW-15-V1,"6w 24V Neo Slim LED Strip Light, IP65, 4000K CW, 15M",Strip Light & Extrusion,9727435299311,Active,A.03.L4.P2,LOCATOR_MISMATCH,12,12,0,MA-A-07-L1,0,stock_locator=A.03.L4.P2 but stock is in [MA-A-07-L1]
R2323-CW-4,"6w 24V Neo Slim LED Strip Light, IP65, 4000K CW, 4M",Strip Light & Extrusion,9727435322132,Active,MA-A-07-L1-P1,LOCATOR_MISMATCH,7,7,0,MA-A-06-L1,0,stock_locator=MA-A-07-L1-P1 but stock is in [MA-A-06-L1]
R2323-CW-6,"6w 24V Neo Slim LED Strip Light, IP65, 4000K CW, 6M",Strip Light & Extrusion,9727435323269,Active,MA-A-07-L1-P1,LOCATOR_MISMATCH,6,6,0,MA-A-06-L1,0,stock_locator=MA-A-07-L1-P1 but stock is in [MA-A-06-L1]
R2323-CW-8,"6w 24V Neo Slim LED Strip Light, IP65, 4000K CW, 8M",Strip Light & Extrusion,9727435324075,Active,MA-A-07-L1-P1,LOCATOR_MISMATCH,7,7,0,MA-A-06-L1,0,stock_locator=MA-A-07-L1-P1 but stock is in [MA-A-06-L1]
R2323-WW-4,"6w 24V Neo Slim LED Strip Light, IP65, 3000K WW, 4M",Strip Light & Extrusion,9727435315998,Active,MA-A-04-L1-P1,LOCATOR_MISMATCH,14,14,0,MA-A-04-L1,0,stock_locator=MA-A-04-L1-P1 but stock is in [MA-A-04-L1]
R2331-CW-10,"4.8W 24V LED Strip Light, IP20 4000k, 10m roll *",Strip Light & Extrusion,9727435309201,Active,MA-A-05-L4,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-05-L4 but stock is in [MA-DOCK]
R2331-CW-15,"4.8W 24V LED Strip Light, IP20 4000k, 15m roll *",Strip Light & Extrusion,9727435303780,Active,MA-A-05-L4,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-05-L4 but stock is in [MA-DOCK]
R2331-WW-10,"4.8W 24V LED Strip Light, IP20, 3000K WW, 10m roll *",Strip Light & Extrusion,9727435302127,Active,MA-A-03-L2,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-03-L2 but stock is in [MA-DOCK]
R2331-WW-4,"4.8W 24V LED Strip Light, IP20, 3000K WW, 4m roll *",Strip Light & Extrusion,9727435170108,Active,MA-A-03-L2,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-03-L2 but stock is in [MA-DOCK]
R2331-WW-5,"4.8W 24V LED Strip Light, IP20, 3000K WW, 5m roll *",Strip Light & Extrusion,9727435305067,Active,MA-A-03-L2,LOCATOR_MISMATCH,2,2,0,MA-DOCK,0,stock_locator=MA-A-03-L2 but stock is in [MA-DOCK]
R2332-CW-10-V1,"9.6W 24V LED Strip Light, IP20, 4000K CW, 10m roll *",Strip Light & Extrusion,9727435301748,Active,A.03.L2,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.03.L2 but stock is in [MA-DOCK]
R2332-CW-15-V1,"9.6W 24V LED Strip Light, IP20, 4000K CW, 15m roll *",Strip Light & Extrusion,9727435306422,Active,A.03.L2,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.03.L2 but stock is in [MA-DOCK]
R2332-CW-2,"9.6W 24V 8mm LED Strip Light, IP20, 4000K CW, 2m roll",Strip Light & Extrusion,9727435171228,Active,MA-A-05-L4,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-05-L4 but stock is in [MA-DOCK]
R2332-CW-5-V1,"9.6W 24V LED Strip Light, IP20, 4000K CW, 5m roll *",Strip Light & Extrusion,9727435308907,Active,A.03.L2,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.03.L2 but stock is in [MA-DOCK]
R2332-DL-10,"9.6W 24V LED Strip Light, IP20, 5000K DL, 10m roll *",Strip Light & Extrusion,9727435302677,Active,A.03.L4,LOCATOR_MISMATCH,4,4,0,MA-DOCK,0,stock_locator=A.03.L4 but stock is in [MA-DOCK]
R2332-DL-15,"9.6W 24V LED Strip Light, IP20, 5000K DL, 15m roll *",Strip Light & Extrusion,9727435304114,Active,MA-A-11-L5,LOCATOR_MISMATCH,4,4,0,MA-DOCK,0,stock_locator=MA-A-11-L5 but stock is in [MA-DOCK]
R2332-DL-5,"9.6W 24V LED Strip Light, IP20, 5000K DL, 5m roll *",Strip Light & Extrusion,9727435303605,Active,A.02.L1,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.02.L1 but stock is in [MA-DOCK]
R2332-WW-15,"9.6w, 24v LED Strip Light 3000K - WW 15M roll *",Strip Light & Extrusion,9727435304589,Active,MA-A-03-L3,LOCATOR_MISMATCH,2,2,0,MA-DOCK,0,stock_locator=MA-A-03-L3 but stock is in [MA-DOCK]
R2332-WW-5,"9.6w, 24v LED Strip Light 3000K - WW 5M *",Strip Light & Extrusion,9727435306569,Active,MA-A-03-L3,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-03-L3 but stock is in [MA-DOCK]
R2333-CW-5,"7W 24V LED Strip Light, IP20, 4000K CW, 5m roll *",Strip Light & Extrusion,9727435306361,Active,A.02.L2,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.02.L2 but stock is in [MA-DOCK]
R2333-DL-2,"7W 24V LED Strip Light, IP20, 5000K DL, 2m roll",Strip Light & Extrusion,9727435309508,Active,MA-A-11-L3,LOCATOR_MISMATCH,18,18,0,MA-A-11-L5,0,stock_locator=MA-A-11-L3 but stock is in [MA-A-11-L5]
R2334-WW-5,"14.4W 24V LED Strip Light, IP20, 3000K WW, 5M roll *",Strip Light & Extrusion,9727435307016,Active,A.02.L3,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.02.L3 but stock is in [MA-DOCK]
R2338-WW-5,"20w 24v Led Strip Light IP20, 3000k, 5m roll *",Strip Light & Extrusion,9727435306156,Active,A.05.L3,LOCATOR_MISMATCH,3,3,0,MA-DOCK,0,stock_locator=A.05.L3 but stock is in [MA-DOCK]
R2351-DL-15,"4.8W 24V LED Strip Light, IP65, 5000K DL, 15m roll",Strip Light & Extrusion,9727435308266,Active,MA-A-12-L3,LOCATOR_MISMATCH,1,1,0,MA-A-12-L5,0,stock_locator=MA-A-12-L3 but stock is in [MA-A-12-L5]
R2351-DL-4,"4.8W 24V LED Strip Light, IP65, 5000K DL, 4m roll",Strip Light & Extrusion,9727435335699,Active,MA-A-12-L3,LOCATOR_MISMATCH,3,3,0,MA-A-12-L5,0,stock_locator=MA-A-12-L3 but stock is in [MA-A-12-L5]
R2351-DL-6,"4.8W 24V LED Strip Light, IP65, 5000K DL, 6m roll",Strip Light & Extrusion,9727435336498,Active,MA-A-12-L3,LOCATOR_MISMATCH,4,4,0,MA-A-12-L5,0,stock_locator=MA-A-12-L3 but stock is in [MA-A-12-L5]
R2351-DL-8,"4.8W 24V LED Strip Light, IP65, 5000K DL, 8m roll",Strip Light & Extrusion,9727435337303,Active,MA-A-12-L3,LOCATOR_MISMATCH,2,2,0,MA-A-12-L5,0,stock_locator=MA-A-12-L3 but stock is in [MA-A-12-L5]
R2351-WW-2,"4.8W 24V LED Strip Light, IP65, 3000K WW, 2m roll",Strip Light & Extrusion,9727435178371,Active,MA-A-04-L3,LOCATOR_MISMATCH,2,2,0,MA-DOCK,0,stock_locator=MA-A-04-L3 but stock is in [MA-DOCK]
R2353-DL-10,"7W 24V LED Strip Light, IP65, 5000K DL, 10m roll",Strip Light & Extrusion,9727435306576,Active,MA-A-12-L4,LOCATOR_MISMATCH,2,2,0,MA-A-12-L5 | MA-DOCK,0,"stock_locator=MA-A-12-L4 but stock is in [MA-A-12-L5, MA-DOCK]"
R2353-DL-5,"7W 24V LED Strip Light, IP65, 5000K DL, 5m roll *",Strip Light & Extrusion,9727435303728,Active,A.02.L1,LOCATOR_MISMATCH,4,4,0,MA-DOCK,0,stock_locator=A.02.L1 but stock is in [MA-DOCK]
R2353-WW-10,"7w 24V LED Strip Light, IP65, 3000K WW, 10m roll",Strip Light & Extrusion,9727435302134,Active,MA-A-04-L5,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=MA-A-04-L5 but stock is in [MA-DOCK]
R2354-DL-10,"14.4W 24V LED Strip Light, IP65, 5000k DL, 10m roll",Strip Light & Extrusion,9727435304213,Active,A.05.L1.P,LOCATOR_MISMATCH,1,1,0,MA-DOCK,0,stock_locator=A.05.L1.P but stock is in [MA-DOCK]
R2360-CW-4-V2,"5w 24V 8mm COB LED Strip Light, IP65, 4000K CW, 4m roll",Strip Light & Extrusion,9727435318661,Active,MA-A-07-L3,LOCATOR_MISMATCH,62,62,0,MA-A-07-L4 | MA-B-07-L3-P1,0,"stock_locator=MA-A-07-L3 but stock is in [MA-A-07-L4, MA-B-07-L3-P1]"
R2360-XW-10,"5w 24V 8mm COB LED Strip Light, IP65, 2700K WW, 10m roll",Strip Light & Extrusion,9727435308785,Active,MA-A-05-L1,LOCATOR_MISMATCH,28,28,0,MA-A-10-L1,0,stock_locator=MA-A-05-L1 but stock is in [MA-A-10-L1]
R2360-XW-6,"5w 24V 8mm COB LED Strip Light, IP65, 2700K WW, 6m roll",Strip Light & Extrusion,9727435311860,Active,A.04.L3.P,LOCATOR_MISMATCH,40,40,0,MA-A-09-L1,0,stock_locator=A.04.L3.P but stock is in [MA-A-09-L1]
R2361-CW-4,"10w 24V COB LED Strip Light, IP65, 4000K CW, 4m roll",Strip Light & Extrusion,9727435181135,Active,MA-A-07-L4,LOCATOR_MISMATCH,55,55,0,MA-A-07-L5,0,stock_locator=MA-A-07-L4 but stock is in [MA-A-07-L5]
R2361-CW-6,"10w 24V COB LED Strip Light, IP65, 4000K CW, 6m roll",Strip Light & Extrusion,9727435181272,Active,MA-A-07-L4,LOCATOR_MISMATCH,30,30,0,MA-A-07-L5,0,stock_locator=MA-A-07-L4 but stock is in [MA-A-07-L5]
R2361-CW-8,"10w 24V COB LED Strip Light, IP65, 4000K CW, 8m roll",Strip Light & Extrusion,9727435181364,Active,MA-A-07-L4,LOCATOR_MISMATCH,11,11,0,MA-A-07-L5,0,stock_locator=MA-A-07-L4 but stock is in [MA-A-07-L5]
R2361-DL-2,"10w 24V COB LED Strip Light, IP65, 5000K DL, 2m roll",Strip Light & Extrusion,9727435357820,Active,A.04.L1.P2,LOCATOR_MISMATCH,14,14,0,MA-A-11-L4,0,stock_locator=A.04.L1.P2 but stock is in [MA-A-11-L4]
R2362-RGBW,"15W 24V LED Strip Light, IP65, RGBW, per 1M",Strip Light & Extrusion,,Active,A.04.L4.P1,LOCATOR_MISMATCH,52.5,52.5,0,MA-PRODUCTION,0,stock_locator=A.04.L4.P1 but stock is in [MA-PRODUCTION]
R2370-AL,"2m Aluminium Extrusion, Opal Diffuser, 50mm x 70mm *",Strip Light & Extrusion,9727435306071,Active,MA-C-05-L1-P1,LOCATOR_MISMATCH,40,40,0,MA-B-02-L4 | MA-D-06-L1-P1 | MA-E-06-L2-P1,0,"stock_locator=MA-C-05-L1-P1 but stock is in [MA-B-02-L4, MA-D-06-L1-P1, MA-E-06-L2-P1]"
R2370-BK,"2m Aluminium Extrusion, Black, Opal Diffuser, 50mm x 70mm *",Strip Light & Extrusion,9727435302745,Active,MA-B-02-L4,LOCATOR_MISMATCH,7.5,7.5,0,MA-D-06-L1-P1 | MA-E-06-L2-P1,0,"stock_locator=MA-B-02-L4 but stock is in [MA-D-06-L1-P1, MA-E-06-L2-P1]"
R2370-BK-2M,"2m Aluminium Extrusion, Black, Opal Diffuser, 50mm x 75mm",Strip Light & Extrusion,9727435313161,Active,MA-B-02-L4,LOCATOR_MISMATCH,10,10,0,MA-H-06-L4-P1,0,stock_locator=MA-B-02-L4 but stock is in [MA-H-06-L4-P1]
R2370-DIFF-10,Diffuser to suit R2370 extrusion - 10 metre roll,Strip Light & Extrusion,9727435308150,Active,MA-D-14-L5-P1,LOCATOR_MISMATCH,13,13,0,MA-C-01-L1 | MA-D-01-L2-P1,0,"stock_locator=MA-D-14-L5-P1 but stock is in [MA-C-01-L1, MA-D-01-L2-P1]"
R2370-SUS-5M,5M Suspension Kit - Suit 50x70mm Aluminium Extrusion,Strip Light & Extrusion,9727435171532,Active,MA-B-02-L4,LOCATOR_MISMATCH,98,98,0,MA-B-02-L1,0,stock_locator=MA-B-02-L4 but stock is in [MA-B-02-L1]
R2370-WH-2M,"2m Aluminium Extrusion, White, Opal Diffuser, 50mm x 75mm",Strip Light & Extrusion,9727435313253,Active,MA-C-05-L1-P1,LOCATOR_MISMATCH,5,5,0,MA-B-02-L4,0,stock_locator=MA-C-05-L1-P1 but stock is in [MA-B-02-L4]
R2370-WH-3M,"3m Aluminium Extrusion, White, Opal Diffuser, 50mm x 75mm",Strip Light & Extrusion,9727435313277,Active,MA-H-01-L4,LOCATOR_MISMATCH,6,6,0,MA-DOCK,0,stock_locator=MA-H-01-L4 but stock is in [MA-DOCK]
R2371-AL,"2m Aluminium Extrusion, Opal Diffuser, 102mm x 80mm *",Strip Light & Extrusion,9727435300659,Active,MA-B-01-L5-P1,LOCATOR_MISMATCH,19,19,0,MA-E-06-L2-P1,0,stock_locator=MA-B-01-L5-P1 but stock is in [MA-E-06-L2-P1]
R2371-BK,"2m Aluminium Extrusion, Black, Opal Diffuser, 102mm x 80mm *",Strip Light & Extrusion,9727435305326,Active,MA-C-05-L1-P1,LOCATOR_MISMATCH,41,41,0,MA-B-02-L2 | MA-E-06-L2-P1,0,"stock_locator=MA-C-05-L1-P1 but stock is in [MA-B-02-L2, MA-E-06-L2-P1]"
R2371-BK-2M,"2m Aluminium Extrusion, Black, Opal Diffuser, 100mm x 80mm",Strip Light & Extrusion,9727435313406,Active,B.04.L1.P2,LOCATOR_MISMATCH,29,29,0,MA-B-02-L2 | MA-F-06-L1-P1,0,"stock_locator=B.04.L1.P2 but stock is in [MA-B-02-L2, MA-F-06-L1-P1]"
R2371-BK-3M,"3m Aluminium Extrusion, Black, Opal Diffuser, 100mm x 80mm",Strip Light & Extrusion,9727435313437,Active,B.04.L1.P2,LOCATOR_MISMATCH,41,41,0,MA-H-01-L5,0,stock_locator=B.04.L1.P2 but stock is in [MA-H-01-L5]
R2371-DIFF-10,Diffuser to suit R2371 extrusion - 10 metre roll,Strip Light & Extrusion,9727435308341,Active,MA-C-01-L1,LOCATOR_MISMATCH,9,9,0,MA-D-01-L2-P1,0,stock_locator=MA-C-01-L1 but stock is in [MA-D-01-L2-P1]
R2371-DIFF-5,Diffuser to suit R2371 extrusion - 5 metre roll,Strip Light & Extrusion,9727435308242,Active,MA-C-01-L1,LOCATOR_MISMATCH,20,20,0,MA-D-01-L2-P1,0,stock_locator=MA-C-01-L1 but stock is in [MA-D-01-L2-P1]
R2371-WH-2M,"2m Aluminium Extrusion, White, Opal Diffuser, 100mm x 80mm",Strip Light & Extrusion,9727435313567,Active,MA-H-06-L2-P1,LOCATOR_MISMATCH,10,10,0,MA-A-05-L7-P1,0,stock_locator=MA-H-06-L2-P1 but stock is in [MA-A-05-L7-P1]
R2373-SUS,Suspension Kit - Suit R2373,LINEAR,9727435697254,Active,MA-D-01-L3-P2,LOCATOR_MISMATCH,197,197,0,MA-D-01-L1-P1,0,stock_locator=MA-D-01-L3-P2 but stock is in [MA-D-01-L1-P1]
R2374-SUS,2m Suspension Kit - Suit R2374,LINEAR,9727435640458,Active,MA-D-01-L2-P2,LOCATOR_MISMATCH,611,611,0,MA-D-01-L1-P1,0,stock_locator=MA-D-01-L2-P2 but stock is in [MA-D-01-L1-P1]
R2378-AL-2M,Extrusion to suit Neo Slim 5.3mm x 9.3mm x 2M - No Diffuser Necessary,Strip Light & Extrusion,9727435299205,Active,MA-D-06-L2-P1,LOCATOR_MISMATCH,250,250,0,MA-B-01-L4 | MA-F-06-L1-P1,0,"stock_locator=MA-D-06-L2-P1 but stock is in [MA-B-01-L4, MA-F-06-L1-P1]"
R2380-BK-2M,"Corner Mount Aluminium Extrusion, Opal Diffuser, 16mm x 16mm x 2m",Strip Light & Extrusion,,Active,B.01.L3,LOCATOR_MISMATCH,2,2,0,MA-B-01-L3,0,stock_locator=B.01.L3 but stock is in [MA-B-01-L3]
R2381-1M,"Deep Surface Mount Aluminium Extrusion, Opal Diffuser, 13mm x 16mm x 1M *",Strip Light & Extrusion,9727435303148,Active,B.01.L2,LOCATOR_MISMATCH,80,80,0,MA-B-01-L1,0,stock_locator=B.01.L2 but stock is in [MA-B-01-L1]
R2382-AL-1M,"Recessed Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 1M",Strip Light & Extrusion,9727435297621,Active,MA-B-01-L1,LOCATOR_MISMATCH,110,110,0,MA-B-01-L2,0,stock_locator=MA-B-01-L1 but stock is in [MA-B-01-L2]
R2383-DIFF-10-V2,Diffuser to suit R2383 extrusion - 10 metre roll,Strip Light & Extrusion,9727435714548,Active,MA-C-02-L1-P1,LOCATOR_MISMATCH,1,1,0,MA-C-02-L1,0,stock_locator=MA-C-02-L1-P1 but stock is in [MA-C-02-L1]
R2383-DIFF-5,Diffuser to suit R2383 extrusion - 5 metre roll,Strip Light & Extrusion,9727435309003,Active,C.02.L1,LOCATOR_MISMATCH,1,1,0,MA-C-02-L1,0,stock_locator=C.02.L1 but stock is in [MA-C-02-L1]
R2384-BK-1M-V2,"Shallow Surface Mount Aluminium Extrusion, Opal Diffuser, 9mm x 17mm x 1M - BLACK",Strip Light & Extrusion,9727435297553,Active,B.04.L3.P2,LOCATOR_MISMATCH,7,7,0,MA-B-01-L1,0,stock_locator=B.04.L3.P2 but stock is in [MA-B-01-L1]
R2385-AL-3M,"Aluminium Extrusion With Opal Diffuser, 35mm x 35mm -3m",Strip Light & Extrusion,9727435313017,Active,MA-H-01-L5,LOCATOR_MISMATCH,61,61,0,MA-H-01-L6,0,stock_locator=MA-H-01-L5 but stock is in [MA-H-01-L6]
R2386-DIFF-10-V2,Diffuser to suit R2386 extrusion - 10 metre roll,Strip Light & Extrusion,9727435479256,Deprecated,MA-D-01-L7-P1,LOCATOR_MISMATCH,4,4,0,MA-C-01-L1,0,stock_locator=MA-D-01-L7-P1 but stock is in [MA-C-01-L1]
R2388-1M,Aluminium flat bar 12mm wide 3mm thick - 1m length,Strip Light & Extrusion,,Active,B.01.L2,LOCATOR_MISMATCH,4,4,0,MA-B-01-L1 | MA-H-01-L2,0,"stock_locator=B.01.L2 but stock is in [MA-B-01-L1, MA-H-01-L2]"
R2397-180,180deg splicing strip for R2397 extrusion,Strip Light & Extrusion,9727435299892,Active,MA-BC-01-L2-P1,LOCATOR_MISMATCH,115,115,0,MA-BC-01-L2-P2,0,stock_locator=MA-BC-01-L2-P1 but stock is in [MA-BC-01-L2-P2]
R2397-90,90deg splicing strip for R2397 extrusion,Strip Light & Extrusion,9727435305340,Active,MA-BC-01-L2-P1,LOCATOR_MISMATCH,78,78,0,MA-BC-01-L2-P2,0,stock_locator=MA-BC-01-L2-P1 but stock is in [MA-BC-01-L2-P2]
R2580-BK-TRI-60-V2,"6W, 10W & 15W Selectable, small spotlight to suit three circuit track, Black, Tri colour 60deg",Track Lights,9727435320602,Active,MA-D-09-L2-P1,LOCATOR_MISMATCH,272,272,0,MA-C-11-L3-P1 | MA-D-09-L2,0,"stock_locator=MA-D-09-L2-P1 but stock is in [MA-C-11-L3-P1, MA-D-09-L2]"
R2580-Lens-36deg,36deg lens to suit R2580 track light,Track Lights,9727435155716,Active,B.15.L1,LOCATOR_MISMATCH,14,14,0,MA-A-02-L5-P1,0,stock_locator=B.15.L1 but stock is in [MA-A-02-L5-P1]
R2580-WH-TRI-60-V2,"6W, 10W & 15W Selectable, small spotlight to suit three circuit track, White, Tri colour 60deg",Track Lights,9727435234664,Active,MA-D-09-L2-P1,LOCATOR_MISMATCH,102,102,0,MA-D-09-L2,0,stock_locator=MA-D-09-L2-P1 but stock is in [MA-D-09-L2]
R2581-Lens-12deg,12deg lens to suit R2581 track light,Track Lights,9727435155839,Active,MA-A-02-L5-P2,LOCATOR_MISMATCH,48,48,0,MA-A-02-L5-P1,0,stock_locator=MA-A-02-L5-P2 but stock is in [MA-A-02-L5-P1]
R2581-Lens-24deg,24deg lens to suit R2581 track light,Track Lights,9727435155921,Active,MA-A-02-L5-P2,LOCATOR_MISMATCH,55,55,0,MA-A-02-L5-P1,0,stock_locator=MA-A-02-L5-P2 but stock is in [MA-A-02-L5-P1]
R2581-Lens-36deg,36deg lens to suit R2581 track light,Track Lights,9727435156034,Active,MA-A-02-L5-P2,LOCATOR_MISMATCH,51,51,0,MA-A-02-L5-P1,0,stock_locator=MA-A-02-L5-P2 but stock is in [MA-A-02-L5-P1]
R2581-WH-TRI-60,"15W, 20W & 25W Selectable, small spotlight to suit three circuit track, White, Tri colour 60deg, PACK 2 *",Track Lights,9727435169652,Deprecated,D.09.L1.P2,LOCATOR_MISMATCH,537,537,0,MA-A-08-L8-P2 | MA-C-08-L4-P1 | MA-C-12-L6-P1 | MA-D-10-L2,0,"stock_locator=D.09.L1.P2 but stock is in [MA-A-08-L8-P2, MA-C-08-L4-P1, MA-C-12-L6-P1, MA-D-10-L2]"
R2582-Lens-24deg,24deg lens to suit R2582 track light,Track Lights,9727435156294,Active,MA-A-02-L5-P1,LOCATOR_MISMATCH,15,15,0,MA-A-02-L5-P2,0,stock_locator=MA-A-02-L5-P1 but stock is in [MA-A-02-L5-P2]
R2582-Lens-36deg,36deg lens to suit R2582 track light,Track Lights,19727435156408,Active,MA-A-02-L5-P1,LOCATOR_MISMATCH,72,72,0,MA-A-02-L5-P2,0,stock_locator=MA-A-02-L5-P1 but stock is in [MA-A-02-L5-P2]
R2592-BK-WW,20w Cylinder Spotlight To Suit Three Circuit Track. Warm White 3000K Black *,Track Lights,0,Active,D.10.L4.P1,LOCATOR_MISMATCH,3,3,0,MA-D-09-L4-P2,0,stock_locator=D.10.L4.P1 but stock is in [MA-D-09-L4-P2]
R2592-D-WH-CW,"20w Cylinder spotlight to suit three circuit track - Dimmable, White 4000K *",Track Lights,9727435303636,Active,MA-F-12-L4-P2,LOCATOR_MISMATCH,1,1,0,MA-D-09-L4-P2,0,stock_locator=MA-F-12-L4-P2 but stock is in [MA-D-09-L4-P2]
R2636-R-WH,"L Shape 90o track joiner to suit 3 circuit track, Right White",Track Lights,9727435302011,Active,MA-D-12-L2,LOCATOR_MISMATCH,267,267,0,MA-D-12-L1-P1 | MA-D-14-L5-P1,0,"stock_locator=MA-D-12-L2 but stock is in [MA-D-12-L1-P1, MA-D-14-L5-P1]"
R2955,12v 200va IP67 Transformer,Drivers,9727435310399,Active,MA-D-08-L5,LOCATOR_MISMATCH,1,1,0,MA-D-12-L1-P2,0,stock_locator=MA-D-08-L5 but stock is in [MA-D-12-L1-P2]
R2956,12v 300VA IP67 Transformer,Drivers,9727435310610,Active,D.12.LEFTSHELF.L1,LOCATOR_MISMATCH,2,2,0,MA-D-12-L1-P2,0,stock_locator=D.12.LEFTSHELF.L1 but stock is in [MA-D-12-L1-P2]
R2960,D4/800MA/35W Dimmable Driver with Flex and plug to suit panels.,Drivers,9727435301489,Active,MA-A-02-L1-P1,LOCATOR_MISMATCH,14,14,0,MA-A-07-L6-P2,0,stock_locator=MA-A-02-L1-P1 but stock is in [MA-A-07-L6-P2]
R3041-150,150w Anti-corrosion Commercial Floodlight IP66 - 3000k/4000k - Black,Floodlights,9727435308990,Active,MA-F-09-L1-P2,LOCATOR_MISMATCH,1,1,0,MA-F-09-L2,0,stock_locator=MA-F-09-L1-P2 but stock is in [MA-F-09-L2]
R3077-LENS-F14505,60 degree lens to suit R3077 Floodlights - F14505,Floodlights,9727435325119,Active,MA-F-13-L2-P1,LOCATOR_MISMATCH,15,15,0,MA-F-13-L2,0,stock_locator=MA-F-13-L2-P1 but stock is in [MA-F-13-L2]
R3116,"200, 160 & 120W Selectable Hi Bay IP65 Tri Colour",High Bays,9727435303643,Active,MA-F-07-L1,LOCATOR_MISMATCH,2,2,0,MA-GA,0,stock_locator=MA-F-07-L1 but stock is in [MA-GA]
R3140,R3109-30 30deg Adj Bracket - to suit Hi Bay,High Bays,9727435301526,Active,MA-F-15-L2,LOCATOR_MISMATCH,34,34,0,MA-F-15-L1,0,stock_locator=MA-F-15-L2 but stock is in [MA-F-15-L1]
R3205-TRI-SM-V1,36w Tri Colour Surface Mount Backlit LED Panel 600mm x 600mm White *,Panels & Frames,9727435300888,Active,D.04.L1.P1,LOCATOR_MISMATCH,4,4,0,MA-D-04-L1-P1,0,stock_locator=D.04.L1.P1 but stock is in [MA-D-04-L1-P1]
R3240-LENS-R17614,Lens to suit R3240-LRG -  R17614,Street Lights & Wall Packs,,Active,MA-F-13-L3,LOCATOR_MISMATCH,13,13,0,MA-DOCK,0,stock_locator=MA-F-13-L3 but stock is in [MA-DOCK]
R3250-600-BK-CW_R10503,"600w LED High Performance Floodlight IP66, 4000K",Floodlights,9727435270389,Active,MA-F-15-L5-P2,LOCATOR_MISMATCH,3,3,0,MA-F-16-L5-P2 | MA-GA,0,"stock_locator=MA-F-15-L5-P2 but stock is in [MA-F-16-L5-P2, MA-GA]"
R3250-R10503,R10503 distribution lens for Hi Powered LED Streetlight,Street Lights & Wall Packs,9727435493054,Active,F.14.L3,LOCATOR_MISMATCH,42,42,0,MA-F-14-L3,0,stock_locator=F.14.L3 but stock is in [MA-F-14-L3]
R3265-BK-60,60mm Spigot to suit R3240 Street Light *,Street Lights & Wall Packs,9727435309126,Active,F.16.L1,LOCATOR_MISMATCH,17,17,0,MA-F-16-L1,0,stock_locator=F.16.L1 but stock is in [MA-F-16-L1]
R3268-BK-60,"60mm Spigot, Anti-corrosive to suit R3240 Street Light",Street Lights & Wall Packs,9727435299373,Active,MA-F-17-L5-P1,LOCATOR_MISMATCH,189,189,0,MA-F-17-L2 | MA-F-17-L5-P2,0,"stock_locator=MA-F-17-L5-P1 but stock is in [MA-F-17-L2, MA-F-17-L5-P2]"
R3540-CW,40w 1200mm Wide Body WP Opal Batten IP65 *,Battens,9727435301151,Active,A.05.L5.P1,LOCATOR_MISMATCH,49,49,0,MA-G-07-L5-P1,0,stock_locator=A.05.L5.P1 but stock is in [MA-G-07-L5-P1]
R3540-EM-CW,40w 1200mm Wide Body WP Opal Batten Emergency IP65 *,Battens,9727435305005,Active,A.05.L5.P1,LOCATOR_MISMATCH,8,8,0,MA-G-07-L5-P1,0,stock_locator=A.05.L5.P1 but stock is in [MA-G-07-L5-P1]
